train_loss_step,epoch,step,valid_loss_step,valid_loss_epoch,train_loss_epoch
,,291,110.70343397200637,,
,,292,126.92200015978531,,
,,293,91.15899104279794,,
,,294,97.79637997783377,,
,,295,138.23814581432788,,
,,296,92.94250304083639,,
,,297,108.21337634321743,,
,,298,116.36172720141907,,
,,299,133.54097863559954,,
,,300,109.39556348537,,
,,301,124.7328301235503,,
,,302,86.41312312032258,,
,,303,140.59615525466086,,
,,304,110.47944336575114,,
,,305,99.80917048692723,,
,,306,93.04379792923902,,
,,307,118.31570325844088,,
,,308,127.01747473389713,,
,,309,96.00525793296755,,
,,310,116.7470081686406,,
,,311,128.34840297260573,,
,,312,124.42544498390212,,
,,313,126.94270200491925,,
,,314,142.5762868323342,,
,,315,95.05602845862582,,
,,316,136.29330257284653,,
,,317,107.9297362762944,,
,,318,98.37663924922151,,
,,319,97.38715206229043,,
,,320,136.89009077087047,,
,,321,124.17051938822928,,
,,322,122.21110216163221,,
,,323,106.11218672241898,,
,,324,119.60067983159361,,
,,325,110.58348984402889,,
,,326,124.63931367540016,,
,,327,144.88919159964917,,
,,328,96.5277921124202,,
,,329,123.08777226867488,,
,,330,112.00185273774497,,
,,331,99.60603645961977,,
,,332,98.01573277169193,,
,,333,116.06736530673587,,
,,334,111.47347092371123,,
,,335,107.39281188275218,,
,,336,109.741452403165,,
,,337,102.66965450247729,,
,,338,134.8795095379666,,
,,339,143.97308989094978,,
,,340,115.8775350539908,,
,,341,105.28297995263156,,
,,342,100.5168856052221,,
,,343,131.21741656604442,,
,,344,149.01930748048835,,
,,345,109.27665042477005,,
,,346,116.41831970739781,,
,,347,111.28014654988482,,
,,348,116.41807840632413,,
,,349,135.10131015150773,,
,,350,91.54508849974587,,
,,351,123.43702001824032,,
,,352,95.48352990799026,,
,,353,110.89333949347193,,
,,354,130.75119953340746,,
,,355,104.71246885349899,,
,,356,110.40719898236779,,
,,357,152.48490332485608,,
,,358,119.84447791411836,,
,,359,130.7273491168198,,
,,360,107.4788110697507,,
,,361,122.0128127906688,,
,,362,157.36257906664903,,
,,363,140.3131713076642,,
,,364,103.21247301874902,,
,,365,112.0697200919244,,
,2,1457,,117.81881942091259,
,2,1457,,,119.54404397863618
142.71136628058412,3,1499,,,
150.67205326234972,3,1549,,,
117.39719372029194,3,1599,,,
138.8487900883689,3,1649,,,
111.17159066062106,3,1699,,,
122.40088234977985,3,1749,,,
109.81356759976818,3,1799,,,
141.89530302448634,3,1849,,,
102.10526934472493,3,1899,,,
,,366,94.48271688305235,,
,,367,118.58749646778655,,
,,368,113.90613197632197,,
,,369,107.17737455451025,,
,,370,88.32972789509,,
,,371,113.0277875657831,,
,,372,114.70254369051418,,
,,373,158.1476351262388,,
,,374,212.1998361869957,,
,,375,153.80159024065375,,
,,376,106.62805084505852,,
,,377,166.45277920297767,,
,,378,100.13408315664162,,
,,379,144.6913507744669,,
,,380,127.64139210673852,,
,,381,123.2678149002049,,
,,382,143.67766328706657,,
,,383,107.4334894271897,,
,,384,139.10477347117015,,
,,385,106.0052225325451,,
,,386,101.72556545628952,,
,,387,113.20117286216436,,
,,388,117.2360570433837,,
,,389,120.36805936964666,,
,,390,100.71458217297051,,
,,391,114.7027485922321,,
,,392,111.89994511228052,,
,,393,99.05313415904968,,
,,394,112.15341324049653,,
,,395,97.80622021427759,,
,,396,100.44857943456586,,
,,397,106.94354190292482,,
,,398,104.60297158779166,,
,,399,135.96266077308334,,
,,400,94.64158706645297,,
,,401,137.76179872101784,,
,,402,121.05497145038353,,
,,403,112.77606272803112,,
,,404,108.49364992598711,,
,,405,128.8853538058835,,
,,406,112.74161510071957,,
,,407,89.58915018709746,,
,,408,81.82482131775942,,
,,409,113.83980844766953,,
,,410,116.26860713696324,,
,,411,132.4249068791964,,
,,412,131.26264951092867,,
,,413,108.09691843744068,,
,,414,120.80247391656587,,
,,415,93.07904731644126,,
,,416,96.7054124350986,,
,,417,134.67293242562135,,
,,418,87.46054222500229,,
,,419,103.36237674652742,,
,,420,114.16084813853001,,
,,421,133.74109474565125,,
,,422,108.27462136348348,,
,,423,116.99665461407544,,
,,424,85.7833796764532,,
,,425,140.27050882125604,,
,,426,109.49123842322402,,
,,427,100.63343481767902,,
,,428,97.99647007837612,,
,,429,116.36733630187206,,
,,430,120.60318953260031,,
,,431,97.54794186918627,,
,,432,111.41113137565048,,
,,433,122.5484639907049,,
,,434,118.86245889200526,,
,,435,122.00669663198477,,
,,436,141.25790379409588,,
,,437,95.22820915503915,,
,,438,135.91891221923376,,
,,439,104.20869533287782,,
,,440,95.38114364110781,,
,,441,95.56619457411979,,
,,442,141.21842043076606,,
,,443,123.57867399840401,,
,,444,125.71230873182897,,
,,445,100.18306137773315,,
,,446,120.54576608077147,,
,,447,99.07949017681797,,
,,448,112.13816731823371,,
,,449,143.4181422221507,,
,,450,97.26032057390823,,
,,451,128.07274506234316,,
,,452,112.23569227389265,,
,,453,93.88518376585294,,
,,454,98.65479363812969,,
,,455,111.91674454638868,,
,,456,109.58244828276237,,
,,457,105.06222095067156,,
,,458,106.96280990572205,,
,,459,99.45283600741189,,
,,460,134.91690721203923,,
,,461,140.88739546849015,,
,,462,125.23077779665684,,
,,463,106.92115246280339,,
,,464,99.4310849460928,,
,,465,135.00093573828443,,
,,466,144.69167966469055,,
,,467,110.25827605584988,,
,,468,111.39066898335699,,
,,469,110.85419873849756,,
,,470,114.5722341839171,,
,,471,131.66481748088415,,
,,472,93.39229666144797,,
,,473,119.9180227733419,,
,,474,95.1993759226005,,
,,475,100.14890227807771,,
,,476,137.83026921804225,,
,,477,107.23352480951637,,
,,478,113.69493028821876,,
,,479,151.03262826056084,,
,,480,118.75131985699083,,
,,481,131.3532320757099,,
,,482,101.09302962983281,,
,,483,120.29908524105193,,
,,484,153.0834564152659,,
,,485,143.67306242872348,,
,,486,98.17110712452512,,
,,487,103.38098581129285,,
,3,1943,,116.19888769627913,
,3,1943,,,118.85784655142045
125.9491858472623,4,1949,,,
138.71889172210666,4,1999,,,
113.92196011405268,4,2049,,,
113.07876792112909,4,2099,,,
95.90301040054314,4,2149,,,
138.0546493387115,4,2199,,,
96.36629989513563,4,2249,,,
104.40758301349555,4,2299,,,
90.19200555568135,4,2349,,,
104.81004157644377,4,2399,,,
,,488,92.81101141479536,,
,,489,121.03734104003225,,
,,490,108.35944732232227,,
,,491,106.18576190731201,,
,,492,85.75803497413277,,
,,493,107.58054700658508,,
,,494,120.31229788353639,,
,,495,162.12756507435336,,
,,496,220.9963460521615,,
,,497,156.9265597204595,,
,,498,111.25299087493687,,
,,499,177.38660492862536,,
,,500,96.34554118207716,,
,,501,144.18993873160784,,
,,502,130.9147716951613,,
,,503,125.61666700885878,,
,,504,142.4785925337879,,
,,505,105.61176974142018,,
,,506,141.4715673963726,,
,,507,108.54984776238226,,
,,508,105.68882446961885,,
,,509,119.70750515898247,,
,,510,116.87514126422715,,
,,511,118.00802276303156,,
,,512,94.60116079271853,,
,,513,113.58633287668715,,
,,514,110.34352208421285,,
,,515,99.95014712072259,,
,,516,108.85887473057747,,
,,517,90.23611374770842,,
,,518,103.77466879956557,,
,,519,109.02290260258025,,
,,520,99.54650678481664,,
,,521,135.1399721832929,,
,,522,98.31480027313104,,
,,523,132.62326989357004,,
,,524,122.1053557313354,,
,,525,113.09890784076836,,
,,526,108.93570996136827,,
,,527,130.128221305959,,
,,528,109.4038849131373,,
,,529,87.23664234152545,,
,,530,78.95464578583339,,
,,531,111.27898594298122,,
,,532,116.02596040292687,,
,,533,137.44793907316028,,
,,534,137.54001980724348,,
,,535,110.10073625252785,,
,,536,121.53764436078612,,
,,537,92.91493798790049,,
,,538,95.37751218899763,,
,,539,137.10031674835372,,
,,540,84.91479628070155,,
,,541,105.61157510960939,,
,,542,110.42341016756487,,
,,543,131.43240948645433,,
,,544,105.38180929330821,,
,,545,117.27295511928608,,
,,546,87.20860060938821,,
,,547,142.00798267065522,,
,,548,109.04609387379543,,
,,549,95.58893272388319,,
,,550,100.35695806205186,,
,,551,121.80158662328174,,
,,552,125.27665678108862,,
,,553,95.66489203007686,,
,,554,109.41899140572045,,
,,555,123.23869467407208,,
,,556,118.80404909793407,,
,,557,116.56613160597999,,
,,558,148.48441720401382,,
,,559,92.59649662086316,,
,,560,136.65358009058886,,
,,561,102.51659681560344,,
,,562,94.60146540040897,,
,,563,94.81398956223094,,
,,564,139.38517967774172,,
,,565,124.09107735749143,,
,,566,124.17945037792452,,
,,567,96.03630709108889,,
,,568,121.2427895153871,,
,,569,102.34809127317034,,
,,570,113.90869073690972,,
,,571,149.3058031969618,,
,,572,94.33669432645846,,
,,573,129.778041009788,,
,,574,115.11540332767105,,
,,575,92.72152659499862,,
,,576,100.0844904315791,,
,,577,112.49341912237031,,
,,578,109.6646522866817,,
,,579,100.9895003364462,,
,,580,107.29253240346912,,
,,581,101.26074432727845,,
,,582,140.11574846825658,,
,,583,140.5257903615896,,
,,584,125.43983904720342,,
,,585,109.13993724746973,,
,,586,100.13361032278455,,
,,587,138.42829973554683,,
,,588,149.13103036237243,,
,,589,112.04596662867903,,
,,590,112.04591540327051,,
,,591,107.27842973954128,,
,,592,119.63381150615663,,
,,593,128.67247647901965,,
,,594,94.89195564985152,,
,,595,115.13409733447722,,
,,596,91.0585433989865,,
,,597,99.38403157978226,,
,,598,139.27090926613607,,
,,599,103.25125819591179,,
,,600,108.25975195423601,,
,,601,152.8404746580006,,
,,602,118.45393070426302,,
,,603,138.9932448098366,,
,,604,96.64699905108118,,
,,605,118.26540326637465,,
,,606,157.52270126056524,,
,,607,146.61427158980987,,
,,608,95.7390113320763,,
,,609,101.22510912957745,,
,4,2429,,116.42418358581357,
,4,2429,,,119.00038615345468
93.75759640286253,5,2449,,,
116.6492829232808,5,2499,,,
78.97597171811731,5,2549,,,
114.5807914698731,5,2599,,,
134.697521400946,5,2649,,,
122.39800730906296,5,2699,,,
95.32935494784671,5,2749,,,
114.63685557686819,5,2799,,,
114.63768548666523,5,2849,,,
115.26867836951091,5,2899,,,
,,610,92.70482970438921,,
,,611,119.38052293935554,,
,,612,114.36174369476116,,
,,613,106.49262657127646,,
,,614,88.67543608936549,,
,,615,110.7231970688758,,
,,616,115.13825278849217,,
,,617,156.78982037480756,,
,,618,211.57989388146075,,
,,619,155.5382490447278,,
,,620,106.93891490979289,,
,,621,168.28637043324926,,
,,622,97.87660487319403,,
,,623,142.86436538585968,,
,,624,126.89448691663294,,
,,625,123.19469659730866,,
,,626,143.66748652695273,,
,,627,109.26077579270066,,
,,628,142.43974404380617,,
,,629,105.67441114708731,,
,,630,103.09700106636669,,
,,631,112.74064081244549,,
,,632,116.82106230623742,,
,,633,122.45013696018643,,
,,634,101.25485529621825,,
,,635,113.55355164351803,,
,,636,112.50437026772636,,
,,637,101.23939635104227,,
,,638,109.558690536288,,
,,639,98.22951962892309,,
,,640,99.13369243942617,,
,,641,108.63143523943528,,
,,642,104.73186835595332,,
,,643,134.48955280188403,,
,,644,96.36770673821482,,
,,645,136.29090329539855,,
,,646,122.04044103946264,,
,,647,110.69221656983838,,
,,648,107.03746711355019,,
,,649,128.29635134747542,,
,,650,111.45308664635317,,
,,651,87.43644111098166,,
,,652,84.0957981888658,,
,,653,114.5928831380268,,
,,654,117.16015704236165,,
,,655,132.1878862202016,,
,,656,131.6603492404566,,
,,657,106.01047802869374,,
,,658,116.2402868494305,,
,,659,92.02765943956037,,
,,660,98.46411021036877,,
,,661,136.78642415898747,,
,,662,88.18447622733436,,
,,663,103.03097283636069,,
,,664,115.29337466878663,,
,,665,131.28689781741164,,
,,666,107.86278421004832,,
,,667,119.87167796230904,,
,,668,85.02715693384707,,
,,669,141.36596456835304,,
,,670,107.83859052704,,
,,671,99.7314735419092,,
,,672,97.7887098758001,,
,,673,117.79152010510393,,
,,674,120.06081518364071,,
,,675,94.7401271878979,,
,,676,108.71369744607281,,
,,677,123.7575707037453,,
,,678,117.13008260534384,,
,,679,124.88596452438469,,
,,680,140.28773362765577,,
,,681,95.15983058517895,,
,,682,133.33188993163859,,
,,683,103.70160615937944,,
,,684,94.190367237375,,
,,685,95.65470450272466,,
,,686,140.64438464805707,,
,,687,121.58395198732615,,
,,688,123.41443659859034,,
,,689,99.19773712041106,,
,,690,120.44961469634774,,
,,691,98.6731244819838,,
,,692,108.82484953682274,,
,,693,143.01012913843655,,
,,694,95.49226344888118,,
,,695,130.02322164203386,,
,,696,110.52333598925057,,
,,697,93.69858821211733,,
,,698,99.04488269306067,,
,,699,109.40395676578414,,
,,700,111.47967223520835,,
,,701,106.37797148046371,,
,,702,106.62817693499548,,
,,703,101.15774999701188,,
,,704,138.89513269556303,,
,,705,141.7137551799636,,
,,706,124.64038055655114,,
,,707,109.24908663314051,,
,,708,100.84206299500748,,
,,709,134.34102882132166,,
,,710,143.29797128827315,,
,,711,108.88208935498778,,
,,712,110.91722411229965,,
,,713,109.41752457085703,,
,,714,116.37741177134134,,
,,715,131.65014668512592,,
,,716,94.82964267684483,,
,,717,121.30302960997633,,
,,718,94.85722645878597,,
,,719,103.05818349658222,,
,,720,135.35356527966076,,
,,721,106.55795611914249,,
,,722,109.77576623815611,,
,,723,151.17074568371618,,
,,724,118.91810714074893,,
,,725,129.74477641358433,,
,,726,100.2335012277452,,
,,727,117.53494276973186,,
,,728,151.73956754664542,,
,,729,140.6841871749671,,
,,730,96.62373260807414,,
,,731,104.7741628573789,,
,5,2915,,115.94727943885876,
,5,2915,,,118.14443924342686
112.00256841418408,6,2949,,,
108.24894872358054,6,2999,,,
102.1608839306828,6,3049,,,
107.7307688060917,6,3099,,,
122.8688448097316,6,3149,,,
111.32343316538473,6,3199,,,
89.24151702332671,6,3249,,,
103.37049842702794,6,3299,,,
127.11697246635883,6,3349,,,
101.27051975099235,6,3399,,,
,,732,94.18806357432496,,
,,733,118.05059400095283,,
,,734,114.0700657588623,,
,,735,107.7370127526317,,
,,736,89.41019321228039,,
,,737,116.0641646156355,,
,,738,117.47504350931969,,
,,739,158.93838496586162,,
,,740,216.28226239108855,,
,,741,157.74614712360494,,
,,742,105.03204753266303,,
,,743,173.90281355516933,,
,,744,96.59244244657754,,
,,745,146.34962010826348,,
,,746,125.33775798805218,,
,,747,120.24843555038,,
,,748,148.0443450676999,,
,,749,106.46424621871631,,
,,750,133.5368291789258,,
,,751,104.37486677909838,,
,,752,107.17310682601445,,
,,753,117.62227854421005,,
,,754,118.4025436980373,,
,,755,120.05589124502049,,
,,756,95.24353317272782,,
,,757,117.91756400109257,,
,,758,112.77898080499996,,
,,759,100.57636089919491,,
,,760,109.90414453608719,,
,,761,92.93991896487671,,
,,762,97.7381954420039,,
,,763,102.44736287460987,,
,,764,105.6146979373258,,
,,765,133.993085667156,,
,,766,97.4422435921854,,
,,767,136.09918720348588,,
,,768,123.83508484863262,,
,,769,113.80549015128236,,
,,770,103.69009668108357,,
,,771,135.27496076619988,,
,,772,114.59209310536019,,
,,773,84.95032951025604,,
,,774,78.2295681517014,,
,,775,111.16937636302552,,
,,776,124.99564481289838,,
,,777,140.617299844427,,
,,778,130.5677237886626,,
,,779,112.14594020744389,,
,,780,128.24604970473465,,
,,781,89.52084019493533,,
,,782,92.1458980239746,,
,,783,133.70344511982168,,
,,784,85.33666019269972,,
,,785,100.13620270397254,,
,,786,111.84118622832898,,
,,787,135.80951240422087,,
,,788,105.82941597078843,,
,,789,117.83481216823859,,
,,790,85.72511988677874,,
,,791,142.99556162442497,,
,,792,113.1182475948759,,
,,793,95.58436971036213,,
,,794,98.0624425429922,,
,,795,121.3501102302894,,
,,796,126.81366462054544,,
,,797,94.51825640680153,,
,,798,114.03026338304673,,
,,799,124.89413133798294,,
,,800,119.39843928994604,,
,,801,123.44658054956588,,
,,802,140.97939843752155,,
,,803,91.10832879136659,,
,,804,136.67830714807997,,
,,805,103.93332218193406,,
,,806,92.94381224736117,,
,,807,95.04614500333898,,
,,808,133.7400695847834,,
,,809,128.4907018128081,,
,,810,123.77750999592482,,
,,811,100.36545247573852,,
,,812,117.19473068706124,,
,,813,105.12140349782273,,
,,814,116.86516217568125,,
,,815,148.77103265618194,,
,,816,94.54474475556488,,
,,817,127.73722228539395,,
,,818,112.0863102774835,,
,,819,94.40707791317773,,
,,820,99.97138453756945,,
,,821,116.36390178119332,,
,,822,110.00523489717503,,
,,823,102.58681844010721,,
,,824,109.15651183262156,,
,,825,104.50418343358993,,
,,826,140.13648132047496,,
,,827,139.80535832584704,,
,,828,117.13480211354893,,
,,829,105.40575543423925,,
,,830,96.60327434431511,,
,,831,137.80562477074608,,
,,832,147.5487263280434,,
,,833,110.18412299214695,,
,,834,111.45993490301761,,
,,835,106.25752030484603,,
,,836,117.3435192183219,,
,,837,134.4277105232791,,
,,838,91.00272495207261,,
,,839,122.13542255203312,,
,,840,94.38876887140312,,
,,841,102.98460101350321,,
,,842,133.67352490963265,,
,,843,103.4310068833961,,
,,844,107.09474756038709,,
,,845,154.24264803319278,,
,,846,116.56441262813502,,
,,847,134.0689762880006,,
,,848,102.11782197383401,,
,,849,121.60141588489867,,
,,850,161.11830083042105,,
,,851,141.84637228929262,,
,,852,93.47512953658395,,
,,853,103.73918458898036,,
,6,3401,,116.48324025842415,
,6,3401,,,118.05072915460596
102.98341897638909,7,3449,,,
120.64367950684303,7,3499,,,
110.61353335579659,7,3549,,,
130.44065500722186,7,3599,,,
99.04601261403975,7,3649,,,
131.75428224634072,7,3699,,,
113.98125008855061,7,3749,,,
121.36585464912582,7,3799,,,
136.67423507453822,7,3849,,,
,,854,101.75633330203937,,
,,855,119.61348109494787,,
,,856,119.79360701100467,,
,,857,118.36192921137263,,
,,858,98.8005397613579,,
,,859,124.1067728100967,,
,,860,112.29457191899122,,
,,861,146.06286004543028,,
,,862,199.06855186198243,,
,,863,158.00764693521933,,
,,864,102.56813822293974,,
,,865,166.9379261432947,,
,,866,100.10043227915858,,
,,867,144.16164139798792,,
,,868,121.51326817766727,,
,,869,121.86715899964669,,
,,870,154.07407865321025,,
,,871,108.86019436413433,,
,,872,129.64103055732895,,
,,873,97.39815051828208,,
,,874,107.76455168554843,,
,,875,116.89325131299177,,
,,876,119.02145761870031,,
,,877,127.81054980256451,,
,,878,101.52961657496343,,
,,879,124.96495006144482,,
,,880,112.21364404796256,,
,,881,104.07804855096452,,
,,882,116.84091221869966,,
,,883,111.30050877672156,,
,,884,102.4730417986209,,
,,885,101.4127987929543,,
,,886,115.43660411453179,,
,,887,133.3656127143116,,
,,888,97.47159570541533,,
,,889,147.19100473231967,,
,,890,122.93024745403252,,
,,891,119.28686016946385,,
,,892,109.41469935306428,,
