train_loss_step,epoch,step
96.88386225793117,0,49
17.358069681892115,0,99
242.8432241649523,0,149
32.92162154738771,0,199
255.986655139823,0,249
55.11373766550338,0,299
157.90061889423563,0,349
321.733201640204,0,399
235.87770018859132,0,449
108.18734419363498,0,499
42.78389567144743,0,549
380.9644059276805,0,599
93.86062178481491,0,649
109.51012826672563,0,699
61.98680651995098,0,749
9.482722395256607,0,799
248.31105255336965,0,849
522.9060302470201,0,899
266.2958020972562,0,949
